actual_rul,pred_rul
112,119.37202252333813
98,117.35755193487702
69,64.15419834555497
82,87.55569801810408
91,98.30262381023167
93,112.04908564414609
91,90.10695615671555
95,87.85947525742077
111,117.23043402742856
96,72.0787945998549
97,92.57989091171319
124,88.78747451581076
95,76.59666426829352
107,117.15252891220904
83,105.6279191481074
84,93.28146323874643
50,54.411629856524534
28,31.138460785162625
87,87.27917085247662
16,13.165243951800667
57,63.43507863307739
111,119.43720210559005
113,112.84434787715904
20,24.5000639084243
145,118.63696891809661
119,115.73577022247672
66,76.95572939379673
97,89.27263581731327
90,83.0843101757315
115,101.2709689218686
8,12.060610455859882
48,52.21436410608834
106,115.97914225992665
7,5.567854605830981
11,12.740552867429667
19,25.662924963853357
21,25.58247821631622
50,61.174621487762245
142,118.62730341752342
28,42.286785232743235
18,25.880281582843068
10,10.496632816592257
59,73.52138159058356
109,116.70165460179507
114,94.87760199174365
47,48.64005420051584
135,110.33827304529223
92,109.25583105391298
21,16.263764567483882
79,93.11558391536062
114,95.6265998565887
29,30.735320311521267
26,31.506099058873993
97,106.6886509515387
137,114.14583850473608
15,19.4007978228849
103,92.88251210073537
37,35.50089043594347
114,105.31099842740882
100,98.09541291760146
21,21.648568554280388
54,47.42851596364636
72,63.79976016293111
28,29.39644260216496
128,107.65646485705805
14,18.969148554846385
77,103.86418023863895
8,12.942735290718764
121,116.46813033610717
94,88.59699980662717
118,106.13122171864617
50,62.23927212275325
131,102.93737094823891
126,107.68162956466578
113,99.53261108121342
10,7.11671331311268
34,28.479120954065596
107,111.86508263993247
63,82.41313606647621
90,75.62422882124416
8,6.62541116997986
9,9.021596560694192
137,112.99753139053101
58,53.0818953494682
118,116.94704629179607
89,91.29288067808206
116,116.92195177967471
115,106.72086827674575
136,108.01198398099604
28,28.60310940774226
38,39.3015850407025
20,24.14836891348512
85,64.23121078781709
55,57.20439116327283
128,104.15157993027424
137,114.05246629034797
82,94.51961883658235
59,83.5335624655757
117,104.47910147722222
20,19.472542608509364
