actual_rul,pred_rul
18,31.92576658606592
79,111.59839409562984
106,106.21021121916868
110,94.39436349172118
15,27.696670958688046
155,121.60104455066825
6,-0.7897120873820711
90,85.85099197681043
11,-7.735476471710115
79,111.15514597915121
6,-25.72621199578913
73,106.33311831973703
30,37.296375812421175
11,17.173736432727324
37,50.84514052187777
67,106.9913340407507
68,72.52840825490472
99,124.26614540102148
22,48.72107694051624
54,77.46606291745672
97,93.31027399227231
10,3.461299222461662
142,121.21325005196823
77,96.22954200698342
88,97.92417444622413
163,122.96775884518308
126,118.07686996366859
138,127.7652042606741
83,91.53898431611671
78,82.09719679029817
75,97.30554612897672
11,6.466418841588265
53,77.31276932759425
173,126.94277175605706
63,88.62565764294749
100,89.17878088447758
151,121.32218144783019
55,68.26625107182257
48,75.02806276360452
37,57.078820072521964
44,45.65885897288622
27,41.146456452563
18,24.313086285523084
6,-3.360556218573578
15,17.66038944227823
112,109.22624339347945
131,113.55520563087066
13,29.582094690777723
122,116.0813490156536
13,5.320948982511354
98,124.05924719095358
53,75.67454154136
52,66.88003666355837
106,114.75666478999017
103,97.53220668800355
152,123.94127781039428
123,120.04404293240776
26,50.705392580362485
178,119.10285887593312
73,84.54959782007201
169,118.46727358798816
39,47.71254689745318
39,53.94571601991146
14,17.456278017841726
11,31.960723357521545
121,115.04009472552488
86,93.78471311426179
56,69.78123485017002
115,108.32331753226622
17,14.900398874684186
148,126.2776114115087
104,94.9593206031127
78,84.99146477553516
86,104.48993532273239
98,106.22841314028082
36,41.32469679690249
94,109.05886924403175
52,80.49779932047821
91,99.34818870226587
15,26.819149121405914
141,106.19703040061965
74,97.08905507129367
146,120.8576976742201
17,26.32915394414748
47,61.755977060782385
194,116.20357404630501
21,34.17771445956606
79,85.45828474651589
97,109.3119524273876
8,-0.556440550905009
9,38.08808064015831
73,96.7807748794861
183,121.83595370157397
97,90.29860250884879
73,108.47358474214865
49,69.41545003162875
31,48.8015017909933
97,101.82076809542357
9,-9.777985669402455
14,14.701467565776241
106,122.4821520063458
8,-3.57010144886128
8,7.277120477039077
106,88.11642532818428
116,124.44921973911512
120,107.58432830136151
61,82.5617241270953
168,107.29634692992286
35,51.59209070530424
80,71.17036537987246
9,-0.13271747513442733
50,83.49162082041303
151,131.27343229469759
78,95.71919828210426
91,73.66193014333885
7,10.91262675744666
181,119.954312264468
150,107.10517385759816
106,94.62832570472698
15,7.021228259918161
67,106.19526026026286
145,125.89254640408402
180,119.64179216100759
7,8.935835164416076
179,116.2169856890127
124,108.11161089918825
82,74.3524339334437
108,91.63690298374226
79,86.80431088512059
121,106.26086929685567
120,121.6396203603477
39,68.6753715644982
38,75.91446876618963
9,-24.342816998539007
167,113.36963994893063
87,109.3406988994642
88,85.43673212114052
7,16.714513512526835
51,90.10457257545616
55,64.0444723680298
155,116.6608334022412
47,57.44350755868455
81,74.27669789004176
43,54.32279016341691
98,101.01909275302827
10,-13.290604421717092
92,106.78386820041513
11,1.0457233203656102
165,118.21178154004089
34,35.15004112516182
115,98.49790509252543
59,83.43358160596459
99,110.23359217988947
103,117.81500602398194
108,117.82748572416203
83,101.1751677540389
171,113.9232298335279
15,21.6119756909587
9,18.86647633780231
42,67.89057727935042
13,25.845115578566364
41,50.998037692521734
88,90.03504117518901
14,0.8023110861648064
155,124.56657776496314
188,108.38118155574801
96,102.19604813512564
82,98.90933015143992
135,105.38464569687702
182,112.32115024576004
36,62.67618591329685
107,97.98505992193229
14,25.037490651812078
95,104.78011117034595
142,122.11460676393837
23,17.599642919298404
6,-3.5686403523694707
144,119.48119609665828
35,55.994981433833445
97,89.26187688598598
68,70.82662724221343
14,19.999994131304945
67,92.83710603621196
191,131.0502839913849
19,9.608669299607357
10,-16.260044557281873
158,114.52769233555763
183,112.00278719073393
43,62.09880885348159
12,30.33254922197723
148,106.2317954160691
13,23.96391788718188
37,58.46622712228735
122,123.50513973693003
80,79.02115333798749
93,101.62279943054938
132,123.61570861004488
32,48.7849800593019
103,105.63822348514014
174,114.04837831437831
111,132.9390557819156
68,96.70740383096307
192,123.12838287236208
121,127.60894194608258
134,124.35051618972726
48,61.09507872443763
85,105.21153912919607
8,-1.041074975463971
23,40.34970930909496
8,-5.32933097256246
6,0.6762837492877338
57,69.07174799218429
83,101.93243105075113
172,108.4944612830915
101,103.92514449245685
81,91.80453873509508
86,126.65576274908675
165,145.9620305032166
73,96.18359526360773
121,119.74095663919721
139,110.78868075698256
75,78.33518321473429
151,132.90607038715424
145,133.26522468152422
11,11.922331350866358
108,86.53676866143995
14,28.983861267453193
126,110.4541339004426
61,89.69501905740142
85,112.2532530414474
8,-6.255680292046819
101,74.7823255839555
153,127.58466336536182
89,93.05766509219117
190,120.75598112234438
12,12.678551662905619
62,65.67917012443301
134,123.26095472994461
101,101.42946206928393
121,120.69644187167158
167,135.50649912513683
17,28.900335363625857
161,115.84251536318803
181,122.34761719255721
16,5.883257513762757
152,108.08244504366053
148,122.54002273803057
56,82.81658061803532
111,123.44003958072905
23,41.06743443799269
84,124.16608126952018
12,7.3153995223145785
43,49.30489499135203
48,56.82907144062358
122,106.74286332655404
191,109.9183447001557
56,60.56909012857145
131,119.625379088063
51,87.90659239994369
