actual_rul,pred_rul
22,21.164186768137228
39,59.509362736922114
107,117.83674206483862
75,106.97111450422179
149,103.72717263741183
78,104.25821770820032
94,107.83320249022093
14,28.35164351361186
99,107.55186803309073
162,114.1886153588741
143,130.08946942191747
7,-24.82981377926869
71,90.15219184463164
105,102.63355224441442
12,24.140957552390162
160,112.73208590257542
162,94.83065479248428
104,111.1186282122909
194,131.37986486425092
82,85.64280719400963
91,103.9853357228213
11,2.6661806191815884
26,40.010650601726425
142,117.07232994618862
39,59.189065489833666
92,97.37276494972272
76,82.29868679457041
124,128.8492171863124
64,94.63750622412846
118,115.19054260999926
6,2.995044539628921
22,33.734710949435
147,128.07784564498903
126,90.00011456252257
36,41.00495506657363
73,84.820616463788
89,84.54144505484425
11,23.733337395876063
151,104.02386984302659
10,-1.2294064996387704
97,89.79022404309434
30,43.88256250418111
42,69.25793931811519
60,57.594009063072846
85,115.87120186297224
134,120.29501394816579
34,45.595400597248144
45,65.21812095763482
24,27.48973393736202
86,92.53553098476625
119,115.9769424603084
151,138.53199211766093
142,126.40318048527018
176,104.69448338169951
157,125.73723451213998
67,92.80054913210512
97,115.01261443524763
8,-6.681881006096788
154,124.44201204437306
139,112.53137776871495
51,61.93381202032863
33,52.13391651245615
184,118.47622860030766
46,76.56658780940822
12,-11.447985574840871
133,106.44620314389266
46,60.07254613148703
46,68.68519540353792
12,-15.930507807252312
33,59.669496085338885
15,25.092213671957182
176,126.534463854646
23,49.76629300899164
89,107.32658599135276
124,112.51534862893966
163,131.05189492833154
25,63.78197202411026
74,88.24425585881364
78,103.09012052962298
114,108.79470948987914
96,132.04087144384488
10,17.23936593573039
172,115.45746400791246
166,125.50155910536905
115,119.21094853529851
70,80.81843164484752
94,114.56000739432918
56,75.9483731939316
86,93.68302312801815
96,84.67392935983273
50,74.6820238125101
73,100.88982738378162
154,110.13858943375321
129,127.9126542612343
171,108.8600565860227
71,99.55021312490351
105,107.72643735652863
113,126.05491221715008
37,56.926160365953706
7,-6.7004993757076505
13,15.401961999940582
22,17.920382688164253
9,1.8645071336926549
120,131.42332492323743
100,86.4843670972298
107,81.7920381062909
41,79.14874822539323
153,110.807640700202
126,131.3517174038689
59,81.31469290497935
18,7.660482836268827
66,98.73798852501477
13,36.04430064480425
14,32.25850977030933
139,111.40475279982118
13,21.841817757293114
75,108.37514372051896
8,6.150701644075568
109,96.22999397555142
137,104.71717377227614
41,48.17545578752639
192,127.78788313145628
23,37.37222706134587
86,77.60708320173208
184,123.69603027116796
15,21.778174615181527
195,120.0501160603858
126,121.53245467329076
120,114.0703426102706
165,101.2011804503422
101,85.15229642626255
116,96.58232749407341
126,115.65913437651513
36,59.828091544965616
7,5.280501616651549
122,108.63915868112626
159,100.98695482065354
88,102.20713489045353
173,123.19157375935167
146,93.27300159624926
130,124.80085422957923
108,121.12166631927175
53,76.03643223376788
162,120.02717157437989
59,88.19821995592926
100,118.33550234563894
56,109.04435630025137
145,106.83736110397902
76,85.12075827697903
57,62.35698227336666
31,35.644154558237844
88,107.39996279978645
173,107.319361317019
34,57.67966917884753
7,-5.582865713699775
133,120.47196362265882
172,119.88107764929474
6,-2.145152452414763
22,40.570462102913794
83,111.33786852429981
82,100.64991738983778
84,100.33208756573529
95,110.12659537968885
174,129.7604642113008
111,108.69158284596082
72,120.12566257167784
109,120.4197179641225
87,106.80499921031105
179,122.94298760351377
158,126.12408965785339
126,93.21121040474841
12,28.010985499800228
8,8.259798598160856
10,4.942415095812379
123,88.08720830030128
103,96.31088794084908
12,19.463106296646757
106,111.40949019200607
12,10.035603626576602
32,38.40010320124601
37,44.35542545368824
116,115.443898350531
15,32.405221202418076
10,14.129214390318822
46,50.382207558424525
142,114.24404696110513
24,50.60820558709959
135,98.81147725646977
56,100.6148312795908
43,71.86180242664994
178,121.53992068223893
71,94.69424792815244
104,101.79411476958018
15,8.185639958656367
166,104.16293511818688
89,114.9960404877602
36,56.76837804942238
11,19.862602113147986
92,71.03030688167948
96,91.77915772615535
59,98.470632613066
13,2.9868367056319727
167,133.11055061566944
151,111.97887418404827
154,107.11504655406348
109,128.5002536717486
116,114.07623377620261
91,88.5050957096191
11,20.565622769559326
88,91.51487709112118
108,105.40215941698133
76,98.52440210578936
14,8.950182760620635
89,92.51788859249771
145,118.20871554304001
17,12.387236010487669
66,73.31999215177566
154,121.89969414741105
41,65.06434478477692
182,121.00609626746568
73,100.97591395204836
39,62.73628294106566
58,62.49279618581441
14,22.004968329333025
145,125.3556680443242
88,111.52878366000795
162,139.03163144134544
189,128.01513804683842
120,129.61428221888758
98,103.89800581581024
33,43.566678611874806
184,109.7260547269218
110,106.76154513206126
68,60.867347405101405
24,43.89727905347222
75,99.49147038343459
18,26.143973380105308
16,16.509315913637792
166,122.35941073803389
98,46.23244580340986
176,121.86227249757829
81,98.04173470886516
118,117.97280158761386
35,50.53496941521733
131,125.3257250771167
194,132.58189346977028
112,95.80814646369919
26,39.559456251155
