actual_rul,pred_rul
18,21.989390232416234
79,119.4500205107946
106,93.5440648700601
110,82.6814980692276
15,24.911988185870108
155,114.88883734270092
6,7.204193172073844
90,80.53860184288548
11,13.697586223220808
79,111.20335564138468
6,6.060850994174176
73,90.22367978470837
30,25.048871763194548
11,14.281139275810933
37,44.46948797771286
67,103.50768440506727
68,59.588366570194374
99,126.00906103013108
22,32.18435227620419
54,71.9127624569284
97,105.30507725736587
10,9.879227075553056
142,131.00132933082983
77,74.25620623467265
88,90.75896126280924
163,126.59095846548473
126,128.89674223732814
138,129.26423478201815
83,99.13130983318204
78,73.56814630893153
75,76.87209135428573
11,15.844256269467948
53,73.7672680650802
173,122.13498500402056
63,75.34309901623445
100,89.23021924822862
151,125.7127711206983
55,54.050741980858504
48,54.182969689763404
37,36.50721141526852
44,31.400344339580702
27,26.753385980753908
18,21.66494882932632
6,8.225650119293313
15,17.78077498091195
112,112.2163237414834
131,110.3345841925737
13,16.517102355440958
122,120.50052016353784
13,10.928777462240644
98,129.215204793523
53,72.63188289431538
52,59.78115227390651
106,104.03372715548265
103,91.95442350099701
152,106.46612954303892
123,112.37098907152452
26,29.326102586180433
178,121.17928838876655
73,81.88718591804077
169,120.56427835620427
39,36.319261536046035
39,37.15418251122168
14,10.407429346725266
11,10.820682418721567
121,120.96815161078312
86,77.47867331958041
56,52.95805702914178
115,97.20004507775043
17,15.128152660244742
148,119.28083069722004
104,99.66076433989576
78,83.9274231288521
86,87.87472856635145
98,91.14409360496052
36,35.13044236186933
94,117.66875235618394
52,54.85625700852176
91,106.60824594746123
15,14.731911361263919
141,123.08996072311353
74,79.11677681976012
146,119.3905117648809
17,17.205574893507425
47,41.696547207508935
194,124.34671593803796
21,26.54118909345931
79,64.07932789744828
97,120.43477049675622
8,9.114461038675833
9,10.412714792043325
73,111.48058224509701
183,125.25233625275989
97,118.96275201707716
73,100.25541285467614
49,53.72457646191031
31,34.026328740727585
97,91.91334652289852
9,10.00884353457474
14,21.869343601309886
106,123.3479395232592
8,10.842056318955827
8,8.149549016869157
106,109.25685507266947
116,121.17097583031912
120,109.36884291711294
61,86.48249336093117
168,116.63453341084816
35,38.463297711952514
80,69.44678153015288
9,16.258538469487757
50,59.88447540867525
151,124.90204038310436
78,84.06966051782072
91,74.42078302295707
7,4.583872437303985
181,125.91211861598786
150,110.8869896533758
106,90.14119030728406
15,17.669419005510484
67,118.4361759128691
145,129.02094366872822
180,115.08288679659383
7,9.928032677566728
179,125.39746572162831
124,108.90811657629799
82,75.01304940027288
108,96.2943783787738
79,74.66699433227386
121,112.1579839896737
120,120.68274910758129
39,50.08578534532812
38,58.433661790004656
9,11.852114556990415
167,114.44071688716242
87,119.5940340410141
88,70.95814845717331
7,6.490606338249244
51,74.68717024337255
55,42.93293082393666
155,104.44079475140954
47,39.270266225723844
81,66.22883309157288
43,49.744580813570394
98,87.12105752592176
10,12.432234101896668
92,110.6877958759013
11,11.954692550132732
165,126.78666053630668
34,36.38366241745472
115,92.02919440841491
59,74.57088769527192
99,95.0475656248312
103,126.74186793762891
108,118.61405424947627
83,103.49141123526526
171,104.41592348105556
15,21.986817338631585
9,8.775165627747235
42,52.54270970215204
13,22.948619549743277
41,39.541929235471976
88,80.24657704011034
14,11.164638681432791
155,125.07659458005001
188,111.83347253763841
96,89.01574187500229
82,93.74440045678936
135,110.43500950475627
182,115.14600042490513
36,35.92698321419204
107,114.92325078383404
14,16.045309242285057
95,109.89360645599363
142,127.7365289376727
23,23.831815845319007
6,4.579758962475921
144,125.5062399969567
35,35.8359238988673
97,92.53808368531305
68,54.85750716347172
14,17.479067157977966
67,80.62135575406361
191,120.38406554819191
19,15.580824246426845
10,7.814491345991862
158,124.34944914635082
183,114.57607987398194
43,60.25568081026972
12,14.033995749936883
148,98.38169703085066
13,14.356646109241423
37,36.21460120802928
122,128.22083798205938
80,61.63650653713551
93,121.05139825855396
132,124.19766450638707
32,36.26471798710362
103,122.99055281707496
174,115.04294465000028
111,127.69561807109584
68,80.41914298600805
192,113.0854242310497
121,126.98275913200331
134,130.4854080103862
48,53.42614326202514
85,83.91040285718697
8,7.992282587627854
23,28.978182177737473
8,9.274930696119696
6,6.00016924251103
57,47.43150218329037
83,105.35704159590514
172,120.61941786336516
101,97.96884725214315
81,77.2821654956596
86,120.97083428271543
165,128.6195104528204
73,75.35403683478975
121,119.14921762979061
139,115.070651387575
75,53.27966197262579
151,130.01188263941103
145,128.92358511503375
11,11.703776177755316
108,92.65933863109653
14,13.80951508754722
126,132.3623433397688
61,81.70504873815676
85,105.38293642294613
8,6.865228266868568
101,82.192035646833
153,128.06767280434767
89,77.78432367349214
190,119.32334888115429
12,12.006440216940808
62,50.78106942949453
134,111.16877118534903
101,110.48573628432271
121,128.18640848053616
167,130.79934503443627
17,14.11716050031707
161,124.5810645708135
181,125.95103419950871
16,10.8360381559675
152,116.57419190003158
148,113.95955148738821
56,75.84718765096359
111,122.04352946868717
23,22.634130178864634
84,116.28458491363114
12,4.8845589976142305
43,41.590072871063434
48,50.01512645723729
122,119.5755178639177
191,121.39764562939868
56,50.37821955324008
131,98.28889006460385
51,64.91249631055608
