actual_rul,pred_rul
22,28.44033
39,42.46745
107,121.61398
75,79.77406
149,113.41353
78,94.03111
94,113.43052
14,13.348038
99,95.72126
162,127.39125
143,110.156715
7,12.599983
71,75.80107
105,105.96807
12,23.144287
160,126.801315
162,101.26401
104,98.37977
194,128.81528
82,93.63163
91,80.18338
11,15.264641
26,34.447598
142,124.180954
39,46.577824
92,111.527115
76,69.82381
124,127.77554
64,75.53835
118,105.04842
6,8.216576
22,16.582283
147,119.01698
126,88.41748
36,30.299767
73,79.08653
89,79.711006
11,17.344551
151,79.76219
10,12.327362
97,81.81242
30,31.401833
42,49.839367
60,48.432446
85,103.0894
134,125.781586
34,32.79568
45,41.27585
24,23.987
86,76.681335
119,115.44987
151,128.99774
142,127.31906
176,115.46984
157,128.98196
67,73.440056
97,128.03073
8,4.5633774
154,122.463554
139,127.913055
51,42.2057
33,31.494827
184,121.246376
46,52.192093
12,38.45864
133,103.39202
46,43.5647
46,51.109325
12,12.607986
33,43.507545
15,20.296455
176,127.85072
23,32.447254
89,94.81632
124,125.593376
163,129.27603
25,40.88067
74,76.616455
78,91.22551
114,112.15164
96,124.85116
10,16.809067
172,128.6952
166,130.83896
115,119.051735
70,64.339455
94,125.650024
56,58.05016
86,60.96182
96,75.14595
50,56.604683
73,102.22281
154,120.93466
129,117.54942
171,119.54287
71,92.24635
105,108.26857
113,126.67982
37,46.645428
7,17.305885
13,16.495026
22,18.067322
9,12.083847
120,125.24756
100,83.08923
107,62.21578
41,49.619972
153,123.52865
126,131.17899
59,68.40439
18,31.63565
66,101.460175
13,16.717445
14,28.810204
139,113.73028
13,10.777817
75,114.51757
8,10.199547
109,103.1159
137,108.873184
41,39.324116
192,129.99826
23,28.79512
86,60.913
184,115.47058
15,17.00985
195,130.5707
126,129.834
120,117.71892
165,115.79058
101,61.62654
116,116.182144
126,130.76257
36,38.496067
7,10.335114
122,116.50496
159,104.42197
88,85.99087
173,128.4772
146,110.37403
130,127.92462
108,128.46872
53,58.46025
162,130.21223
59,95.911095
100,129.15723
56,61.679417
145,124.0784
76,70.08678
57,71.4576
31,23.372948
88,98.20045
173,109.5801
34,46.99771
7,10.291428
133,123.4669
172,113.94132
6,8.52578
22,21.154625
83,115.26147
82,75.05599
84,106.94893
95,112.187126
174,130.27959
111,126.43789
72,126.02579
109,123.104706
87,105.32814
179,131.092
158,131.127
126,90.99984
12,20.867867
8,7.5700226
10,14.179573
123,67.489624
103,84.783295
12,27.731506
106,96.15123
12,19.73294
32,29.835876
37,28.3721
116,120.2556
15,18.14914
10,9.788963
46,33.52903
142,133.29745
24,37.47286
135,103.002045
56,98.35797
43,59.153534
178,125.56258
71,87.09202
104,101.089676
15,16.291344
166,128.99275
89,123.49449
36,34.757412
11,12.352829
92,75.335754
96,69.146194
59,77.89974
13,7.874901
167,129.954
151,125.384186
154,123.02643
109,111.0508
116,115.7337
91,77.39668
11,19.734398
88,92.06503
108,123.614426
76,70.513916
14,22.371452
89,103.9617
145,123.10559
17,14.281761
66,71.04987
154,125.0343
41,44.49876
182,128.53908
73,76.163826
39,44.6754
58,57.880352
14,15.306015
145,129.50423
88,101.053406
162,128.4203
189,129.15547
120,131.2841
98,101.56629
33,32.225918
184,116.18827
110,104.16656
68,68.57185
24,24.098625
75,71.227936
18,21.813385
16,12.320671
166,127.96302
98,39.248962
176,123.72621
81,106.440994
118,100.392334
35,38.45231
131,128.68788
194,129.24974
112,121.29108
26,29.391495
