actual_rul,pred_rul
112,119.70578224866996
98,115.3450541758271
69,68.67228772351156
82,86.93278357548226
91,97.26149422887852
93,111.46606213211393
91,87.332454770673
95,89.34683043323753
111,117.87549886512645
96,67.62985993423486
97,96.44124722067654
124,89.2849394074391
95,72.87573121798658
107,117.60207890291991
83,104.14199208573231
84,99.83571491666962
50,52.596103533063044
28,31.91316658985982
87,79.76154029198895
16,14.14162927397029
57,53.56272981425384
111,119.45788953616196
113,112.62300769621561
20,22.457423727151994
145,118.47085218485887
119,116.67848266495248
66,75.4696760169448
97,84.48321930797012
90,77.91215089003691
115,106.31494682345273
8,12.707373305412755
48,44.988144669774634
106,116.48960823555248
7,4.7438753118397345
11,12.42407576710289
19,26.973609365059705
21,23.232498894220633
50,60.354402025248575
142,119.37422260054618
28,44.200897080131455
18,23.661278650760572
10,12.43263277920171
59,72.51696025047544
109,117.1941830101327
114,103.26130788291957
47,49.42425278846815
135,110.48423789598061
92,109.94440177795315
21,13.78461951148761
79,96.61634750820356
114,94.95966189895171
29,26.955077546630985
26,29.371487133386065
97,108.40969076600456
137,114.08551060108557
15,17.48167257666179
103,92.44848828613361
37,33.29336611065792
114,102.11165299822414
100,95.87984773984921
21,21.980000297212378
54,44.12744118941357
72,55.75548962093723
28,28.12204707021145
128,93.17291967559463
14,20.218126849147158
77,100.26058776729032
8,12.878103332500924
121,116.83487474694297
94,79.91321644640941
118,104.56799295536017
50,62.935040469123656
131,90.13617174952878
126,112.37846945319902
113,102.97114669195473
10,7.2591999746488405
34,29.310593076198664
107,105.78643277245854
63,87.08128000913504
90,66.33356409292425
8,5.566270742184833
9,8.512913496343401
137,114.35114284637486
58,48.2101383383063
118,113.81556498539315
89,92.65769764265022
116,115.75961214290155
115,100.90567469165113
136,110.41640437362611
28,24.83419988836242
38,35.24350837105239
20,27.404750229002694
85,64.89247356698385
55,55.34264266077403
128,105.19735767750554
137,111.4923751823284
82,96.52135926936701
59,84.5601953300183
117,106.3627980890985
20,18.726464075727513
